종목코드,종목명,상장일,분류체계,운용사,수익률(최근 1년),기초지수,추적오차,순자산총액,괴리율,변동성,복제방법,총보수,과세유형
302190,TIGER 중장기국채,2018/07/20,채권-국공채-중기,미래에셋자산운용,2.38,KIS 국채 3-10년 지수(시장가격지수),0.37,298047349836,-0.01,매우낮음,실물(패시브),0.13,배당소득세(보유기간과세)
157500,TIGER 증권,2012/05/16,주식-업종섹터-금융,미래에셋자산운용,71.96,FnGuide 증권 지수,1.89,83674849017,-0.57,매우높음,실물(패시브),0.4,비과세
307520,TIGER 지주회사,2018/11/08,주식-업종섹터-업종테마,미래에셋자산운용,35.85,FnGuide 지주회사 지수,1.24,222502202602,-0.05,매우높음,실물(패시브),0.5,비과세
0067Y0,TIGER 차이나AI소프트웨어,2025/06/17,주식-업종섹터-업종테마,미래에셋자산운용,0.0,"Mirae Asset China AI Software 지수 (Price Return, HKD)",0.76,23043354430,-2.67,높음,실물(패시브),0.49,배당소득세(보유기간과세)
192090,TIGER 차이나CSI300,2014/02/17,주식-시장대표,미래에셋자산운용,22.85,CSI 300 Index,4.18,179236258785,-0.15,매우높음,실물(패시브),0.63,배당소득세(해외주식투자전용ETF)
204480,TIGER 차이나CSI300레버리지(합성),2014/09/01,주식-시장대표,미래에셋자산운용,38.52,CSI 300 Index,3.58,96174887777,-1.7,매우높음,합성(패시브),0.58,배당소득세(보유기간과세)
217780,TIGER 차이나CSI300인버스(합성),2015/06/10,주식-시장대표,미래에셋자산운용,-21.4,CSI 300 Index,2.01,11476336198,-0.67,높음,합성(패시브),0.58,배당소득세(보유기간과세)
245360,TIGER 차이나HSCEI,2016/06/16,주식-시장대표,미래에셋자산운용,48.79,Hang Seng China H,0.64,55943579473,0.22,매우높음,실물(패시브),0.29,배당소득세(해외주식투자전용ETF)
414780,TIGER 차이나과창판STAR50(합성),2022/01/13,주식-시장대표,미래에셋자산운용,49.23,STAR 50 Index(Price Return),0.25,143276444739,-1.78,매우높음,합성(패시브),0.09,배당소득세(보유기간과세)
0067V0,TIGER 차이나글로벌리더스TOP3+,2025/06/17,주식-전략-전략테마,미래에셋자산운용,0.0,"Solactive-KEDI 차이나글로벌리더스TOP3플러스 지수 (Price Return, CNH)",0.88,58720220253,-1.37,높음,실물(패시브),0.49,배당소득세(보유기간과세)
371470,TIGER 차이나바이오테크SOLACTIVE,2020/12/08,주식-업종섹터-업종테마,미래에셋자산운용,75.13,Solactive China Biotech Index(PR),2.3,49549927434,3.18,매우높음,실물(패시브),0.49,배당소득세(보유기간과세)
396520,TIGER 차이나반도체FACTSET,2021/08/10,주식-업종섹터-업종테마,미래에셋자산운용,30.84,FactSet China Semiconductor 지수(PR),11.37,42247159578,-1.14,매우높음,실물(패시브),0.49,배당소득세(보유기간과세)
371460,TIGER 차이나전기차SOLACTIVE,2020/12/08,주식-업종섹터-업종테마,미래에셋자산운용,40.13,Solactive China Electric Vehicle and Battery Index(PR),3.35,1628874543307,0.03,매우높음,실물(패시브),0.49,배당소득세(보유기간과세)
456680,TIGER 차이나전기차레버리지(합성),2023/05/09,주식-업종섹터-업종테마,미래에셋자산운용,67.24,Solactive China Electric Vehicle and Battery Index(PR),2.82,48038064433,-1.44,매우높음,합성(패시브),0.58,배당소득세(보유기간과세)
396510,TIGER 차이나클린에너지SOLACTIVE,2021/08/10,주식-업종섹터-업종테마,미래에셋자산운용,2.63,Solactive China Clean Energy 지수(PR),1.99,16462383229,-1.84,매우높음,실물(패시브),0.49,배당소득세(보유기간과세)
0047A0,TIGER 차이나테크TOP10,2025/05/13,주식-업종섹터-업종테마,미래에셋자산운용,0.0,Mirae Asset China Tech Top 10 지수 (Price Return),0.65,113343716998,-0.06,높음,실물(패시브),0.49,배당소득세(보유기간과세)
117690,TIGER 차이나항셍30,2009/10/21,주식-시장대표,미래에셋자산운용,52.29,Hang Seng China (Hong Kong-listed) 30 Index,1.17,12023684192,-0.28,매우높음,실물(패시브),0.4,배당소득세(해외주식투자전용ETF)
371160,TIGER 차이나항셍테크,2020/12/16,주식-업종섹터-업종테마,미래에셋자산운용,62.39,Hang Seng TECH Index,0.47,1057976729231,-0.58,매우높음,실물(패시브),0.09,배당소득세(보유기간과세)
438320,TIGER 차이나항셍테크레버리지(합성 H),2022/08/23,주식-업종섹터-업종테마,미래에셋자산운용,108.05,Hang Seng TECH Index,2.6,36537480185,-1.5,매우높음,합성(패시브),0.58,배당소득세(보유기간과세)
0053L0,TIGER 차이나휴머노이드로봇,2025/05/27,주식-업종섹터-업종테마,미래에셋자산운용,0.0,Mirae Asset China Humanoid Robot 지수(PR),1.37,42716022190,-0.66,높음,실물(패시브),0.49,배당소득세(보유기간과세)
0052D0,TIGER 코리아배당다우존스,2025/05/20,주식-전략-배당,미래에셋자산운용,0.0,Dow Jones Korea Dividend 30 지수 (Price Return),0.59,339709622100,-0.17,높음,실물(패시브),0.25,비과세
496080,TIGER 코리아밸류업,2024/11/04,주식-시장대표,미래에셋자산운용,0.0,코리아 밸류업 지수,1.1,136061404745,-0.11,높음,실물(패시브),0.008,비과세
471780,TIGER 코리아테크액티브,2023/11/28,주식-업종섹터-정보기술,미래에셋자산운용,3.55,KRX 정보기술,7.7,10835760245,-0.28,매우높음,실물(액티브),0.77,배당소득세(보유기간과세)
232080,TIGER 코스닥150,2015/11/12,주식-시장대표,미래에셋자산운용,1.66,코스닥 150,0.38,199834570724,-0.35,매우높음,실물(패시브),0.19,비과세
233160,TIGER 코스닥150 레버리지,2015/12/17,주식-시장대표,미래에셋자산운용,-8.1,코스닥 150,7.0,69263197015,0.19,매우높음,실물(패시브),0.32,배당소득세(보유기간과세)
261060,TIGER 코스닥150IT,2016/12/15,주식-업종섹터-정보기술,미래에셋자산운용,-5.64,코스닥 150 정보기술,0.67,3257903041,-0.22,매우높음,실물(패시브),0.4,비과세
261070,TIGER 코스닥150바이오테크,2016/12/15,주식-업종섹터-헬스케어,미래에셋자산운용,30.78,코스닥 150 헬스케어,0.88,27325567847,-0.09,매우높음,실물(패시브),0.4,비과세
250780,TIGER 코스닥150선물인버스,2016/08/10,주식-시장대표,미래에셋자산운용,-8.12,F-코스닥150 지수,0.29,18601055153,0.16,매우높음,실물(패시브),0.32,배당소득세(보유기간과세)
461580,TIGER 코스닥글로벌,2023/06/29,주식-시장대표,미래에셋자산운용,15.82,코스닥 글로벌 지수,1.28,5327026938,-0.24,매우높음,실물(패시브),0.15,비과세
277630,TIGER 코스피,2017/08/31,주식-시장대표,미래에셋자산운용,17.32,코스피,0.68,230074237590,-0.25,높음,실물(패시브),0.12,비과세
210780,TIGER 코스피고배당,2014/12/05,주식-전략-배당,미래에셋자산운용,27.26,코스피 고배당 50,1.76,62391487430,-0.18,보통,실물(패시브),0.24,비과세
277640,TIGER 코스피대형주,2017/08/31,주식-규모-대형주,미래에셋자산운용,17.63,코스피 대형주,0.69,10500034779,-0.27,매우높음,실물(패시브),0.24,비과세
277650,TIGER 코스피중형주,2017/08/31,주식-규모-중형주,미래에셋자산운용,18.87,코스피 중형주,0.82,4474677832,-0.24,높음,실물(패시브),0.24,비과세
376410,TIGER 탄소효율그린뉴딜,2021/02/05,주식-전략-전략테마,미래에셋자산운용,13.41,KRX/S&P 탄소효율 그린뉴딜지수,0.66,11719361096,-0.37,높음,실물(패시브),0.09,비과세
447770,TIGER 테슬라채권혼합Fn,2022/11/29,혼합자산-주식+채권,미래에셋자산운용,18.58,FnGuide 테슬라채권혼합 지수,0.39,482473089770,0.37,매우높음,실물(패시브),0.25,배당소득세(보유기간과세)
0060H0,TIGER 토탈월드스탁액티브,2025/06/24,주식-시장대표,미래에셋자산운용,0.0,FTSE Global All Cap Index(PR),1.74,113361705677,0.38,매우낮음,실물(액티브),0.25,배당소득세(보유기간과세)
387280,TIGER 퓨처모빌리티액티브,2021/05/25,주식-업종섹터-업종테마,미래에셋자산운용,-12.75,FnGuide 퓨처모빌리티 지수,9.23,12336132092,-0.43,매우높음,실물(액티브),0.77,배당소득세(보유기간과세)
449690,TIGER 한중반도체(합성),2022/12/22,주식-업종섹터-업종테마,미래에셋자산운용,28.48,KRX CSI 한·중 반도체지수,0.32,12635297937,1.09,매우높음,합성(패시브),0.35,배당소득세(보유기간과세)
449680,TIGER 한중전기차(합성),2022/12/22,주식-업종섹터-업종테마,미래에셋자산운용,12.74,KRX CSI 한·중 전기차지수,0.38,7425246483,-0.24,매우높음,합성(패시브),0.35,배당소득세(보유기간과세)
143860,TIGER 헬스케어,2011/07/18,주식-업종섹터-헬스케어,미래에셋자산운용,16.31,KRX 헬스케어,0.36,200166664057,0.03,매우높음,실물(패시브),0.4,비과세
138540,TIGER 현대차그룹+펀더멘털,2011/03/10,주식-전략-기업그룹,미래에셋자산운용,24.08,MKF 현대차그룹+ FW,2.05,78970564784,-0.06,매우높음,실물(패시브),0.15,비과세
228790,TIGER 화장품,2015/10/07,주식-업종섹터-업종테마,미래에셋자산운용,29.2,WISE 화장품 지수,0.33,298148258133,-0.03,매우높음,실물(패시브),0.5,비과세
441800,TIMEFOLIO Korea플러스배당액티브,2022/09/27,주식-시장대표,타임폴리오자산운용,15.78,코스피 200,13.43,158512569659,-0.35,높음,실물(액티브),0.8,배당소득세(보유기간과세)
463050,TIMEFOLIO K바이오액티브,2023/08/17,주식-업종섹터-헬스케어,타임폴리오자산운용,21.21,KRX 헬스케어,11.97,137741446470,-0.1,매우높음,실물(액티브),0.8,배당소득세(보유기간과세)
404120,TIMEFOLIO K신재생에너지액티브,2021/10/29,주식-전략-전략테마,타임폴리오자산운용,8.25,KRX 기후변화 솔루션지수,14.43,10372447776,-0.36,매우높음,실물(액티브),0.8,배당소득세(보유기간과세)
385710,TIMEFOLIO K이노베이션액티브,2021/05/25,주식-업종섹터-업종테마,타임폴리오자산운용,9.02,KRX BBIG 지수,12.48,10398028150,-0.29,매우높음,실물(액티브),0.8,배당소득세(보유기간과세)
410870,TIMEFOLIO K컬처액티브,2021/12/15,주식-전략-전략테마,타임폴리오자산운용,20.74,FnGuide K-컬처 지수,10.94,30240395015,-0.38,매우높음,실물(액티브),0.8,배당소득세(보유기간과세)
456600,TIMEFOLIO 글로벌AI인공지능액티브,2023/05/16,주식-업종섹터-업종테마,타임폴리오자산운용,64.03,Solactive Global Artificial Intelligence 지수,20.59,620617928736,1.48,매우높음,실물(액티브),0.8,배당소득세(보유기간과세)
494180,TIMEFOLIO 글로벌소비트렌드액티브,2024/10/29,주식-업종섹터-업종테마,타임폴리오자산운용,0.0,Solactive 뉴에이지컨수머지수,9.56,14898942955,0.12,매우높음,실물(액티브),0.8,배당소득세(보유기간과세)
485810,TIMEFOLIO 글로벌안티에이징바이오액티브,2024/07/02,주식-업종섹터-업종테마,타임폴리오자산운용,-12.64,KEDI 글로벌 불로장생바이오 지수(원화환산),8.65,4722302408,0.63,높음,실물(액티브),0.8,배당소득세(보유기간과세)
478150,TIMEFOLIO 글로벌우주테크&방산액티브,2024/04/23,주식-업종섹터-업종테마,타임폴리오자산운용,65.66,Solactive Aerospace and Defense USD Index PR,12.83,168720338802,0.53,높음,실물(액티브),0.8,배당소득세(보유기간과세)
426020,TIMEFOLIO 미국S&P500액티브,2022/05/11,주식-시장대표,타임폴리오자산운용,34.23,S&P 500,10.2,53656384133,0.51,매우높음,실물(액티브),0.8,배당소득세(보유기간과세)
426030,TIMEFOLIO 미국나스닥100액티브,2022/05/11,주식-시장대표,타임폴리오자산운용,57.66,NASDAQ 100,17.72,409051664614,0.98,매우높음,실물(액티브),0.8,배당소득세(보유기간과세)
0019K0,TIMEFOLIO 미국나스닥100채권혼합50액티브,2025/03/25,혼합자산-주식+채권,타임폴리오자산운용,0.0,FnGuide 미국나스닥100 단기채권혼합 지수,5.06,42719156149,0.47,보통,실물(액티브),0.25,배당소득세(보유기간과세)
0036D0,TIMEFOLIO 미국배당다우존스액티브,2025/04/29,주식-전략-배당,타임폴리오자산운용,0.0,Dow Jones U.S. Dividend 100 Price Return Index,5.33,17323435259,0.44,낮음,실물(액티브),0.8,배당소득세(보유기간과세)
0043Y0,TIMEFOLIO 차이나AI테크액티브,2025/05/13,주식-업종섹터-업종테마,타임폴리오자산운용,0.0,Solactive China Artificial Intelligence 지수(원화환산)(PR),15.49,38103843092,0.65,높음,실물(액티브),0.8,배당소득세(보유기간과세)
495060,TIMEFOLIO 코리아밸류업액티브,2024/11/04,주식-시장대표,타임폴리오자산운용,0.0,코리아 밸류업 지수,7.71,31223913536,-0.53,높음,실물(액티브),0.8,배당소득세(보유기간과세)
385720,TIMEFOLIO 코스피액티브,2021/05/25,주식-시장대표,타임폴리오자산운용,17.11,코스피,8.46,76118985419,-0.35,높음,실물(액티브),0.8,배당소득세(보유기간과세)
108590,TREX 200,2009/01/23,주식-시장대표,유리에셋,14.43,코스피 200,0.77,8720968965,-0.09,높음,실물(패시브),0.325,비과세
145850,TREX 펀더멘탈 200,2011/09/23,주식-전략-가치,유리에셋,15.91,FnGuide-RAFI 코리아200 지수,0.94,12199106981,0.11,높음,실물(패시브),0.34,비과세
472720,TRUSTON 주주가치액티브,2023/12/14,주식-시장대표,트러스톤자산운용,33.49,코스피 200,11.13,23304996816,-0.08,높음,실물(액티브),0.785,배당소득세(보유기간과세)
496130,TRUSTON 코리아밸류업액티브,2024/11/04,주식-시장대표,트러스톤자산운용,0.0,코리아 밸류업 지수,8.86,15601019513,-0.53,높음,실물(액티브),0.785,배당소득세(보유기간과세)
433250,UNICORN R&D 액티브,2022/07/06,주식-시장대표,현대자산운용,16.07,코스피 200,6.93,5606255361,0.25,높음,실물(액티브),0.355,배당소득세(보유기간과세)
494220,UNICORN SK하이닉스밸류체인액티브,2024/11/07,주식-업종섹터-업종테마,현대자산운용,0.0,FnGuide SK하이닉스밸류체인 지수,16.17,16131385531,-0.16,매우높음,실물(액티브),0.5,배당소득세(보유기간과세)
470310,UNICORN 생성형AI강소기업액티브,2023/11/21,주식-업종섹터-업종테마,현대자산운용,4.0,iSelect AI 지수,18.04,2182308352,-0.28,매우높음,실물(액티브),0.5,배당소득세(보유기간과세)
476000,UNICORN 포스트IPO액티브,2024/02/27,주식-전략-전략테마,현대자산운용,10.84,iSelect 포스트 IPO 지수,20.18,3867604658,-0.69,매우높음,실물(액티브),0.5,배당소득세(보유기간과세)
422260,VITA MZ소비액티브,2022/03/29,주식-업종섹터-업종테마,한국투자밸류자산운용,16.37,FnGuide MZ 소비 지수,13.58,15561531218,-0.62,매우높음,실물(액티브),0.6,배당소득세(보유기간과세)
452440,VITA 밸류알파액티브,2023/02/21,주식-전략-가치,한국투자밸류자산운용,10.19,FnGuide 밸류알파지수,13.23,10576642437,-0.53,매우높음,실물(액티브),0.6,배당소득세(보유기간과세)
448100,WON 200,2022/12/16,주식-시장대표,우리자산운용,16.83,코스피 200,1.04,41320685595,-0.1,높음,실물(패시브),0.05,비과세
468820,WON 25-09 회사채(AA-이상)액티브,2023/10/19,채권-회사채-단기,우리자산운용,3.61,KAP 25-09 회사채 총수익 지수(AA-이상),0.08,69548560020,0.04,매우낮음,실물(액티브),0.05,배당소득세(보유기간과세)
413930,WON AI ESG액티브,2022/01/05,주식-전략-전략테마,우리자산운용,19.34,MK-iSelect AI ESG 지수(시장가격지수),2.57,10054841549,0.18,높음,실물(액티브),0.31,배당소득세(보유기간과세)
458030,WON 단기국공채액티브,2023/05/31,채권-국공채-단기,우리자산운용,3.37,KAP 단기 국공채 총수익 지수,0.05,37295484782,0.01,매우낮음,실물(액티브),0.065,배당소득세(보유기간과세)
426150,WON 대한민국국고채액티브,2022/05/11,채권-국공채-장기,우리자산운용,5.5,KAP 한국 국고채 총수익 지수,0.31,59033950632,-0.04,매우낮음,실물(액티브),0.07,배당소득세(보유기간과세)
444490,WON 미국S&P500,2022/10/06,주식-시장대표,우리자산운용,18.85,S&P 500,0.24,37529307181,0.36,높음,실물(패시브),0.05,배당소득세(보유기간과세)
489290,WON 미국빌리어네어,2024/09/03,주식-전략-전략테마,우리자산운용,0.0,Bloomberg US Billionaires Investment Select Index(PR),0.42,29705752869,0.61,매우높음,실물(패시브),0.49,배당소득세(보유기간과세)
